Hearing Date,Hearing Time,Scheduled Hearing Location,Ticket Number,Respondent Last Name,Balance Due,Charge #1: Code Section,Hearing Status,Hearing Result,Violation Date,Violation Time,Issuing Agency,Respondent First Name,Violation Location (Borough),Violation Location (Block No.),Violation Location (Lot No.),Violation Location (House #),Violation Location (Street Name),Violation Location (Floor),Violation Location (City),Violation Location (Zip Code),Violation Location (State Name),Respondent Address (Borough),Respondent Address (House #),Respondent Address (Street Name),Respondent Address (City),Respondent Address (Zip Code),Respondent Address (State Name),Decision Location (Borough),Decision Date,Total Violation Amount,Violation Details,Date Judgment Docketed,Respondent Address or Facility Number(For FDNY and DOB Tickets),Penalty Imposed,Paid Amount,Additional Penalties or Late Fees,Compliance Status,Violation Description,Charge #1: Code,Charge #1: Code Description,Charge #1: Infraction Amount,Charge #2: Code,Charge #2: Code Section,Charge #2: Code Description,Charge #2: Infraction Amount,Charge #3: Code,Charge #3: Code Section,Charge #3: Code Description,Charge #3: Infraction Amount,Charge #4: Code,Charge #4: Code Section,Charge #4: Code Description,Charge #4: Infraction Amount,Charge #5: Code,Charge #5: Code Section,Charge #5: Code Description,Charge #5: Infraction Amount,Charge #6: Code,Charge #6: Code Section,Charge #6: Code Description,Charge #6: Infraction Amount,Charge #7: Code,Charge #7: Code Section,Charge #7: Code Description,Charge #7: Infraction Amount,Charge #8: Code,Charge #8: Code Section,Charge #8: Code Description,Charge #8: Infraction Amount,Charge #9: Code,Charge #9: Code Section,Charge #9: Code Description,Charge #9: Infraction Amount,Charge #10: Code,Charge #10: Code Section,Charge #10: Code Description,Charge #10: Infraction Amount
12/06/2016,08:30:00,BRONX,0193646916,PARKCHESTER SOUTH CONDOMINIUM,$0.00,24RCNY8-04 B,PAID IN FULL,IN VIOLATION,10/19/2016,13:18:00,COOLING TOWERS - DOHMH,,BRONX,03938,7501,1535,UNIONPORT ROAD,,BRONX,10462,NEW YORK,BRONX,1535,UNIONPORT ROAD,BRONX,10462,NEW YORK,BRONX,12/14/2016,$500.00,20161206N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8D,"COMPL INSPEC NOT CONDUCT,DOC'D ONCE EVERY 90 DAYS WHEN TOWER IN USE1ST",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/10/2017,08:30:00,BRONX,0193646970,WINN RESIDENCE,$0.00,24RCNY8-04 B,HEARING COMPLETED,DISMISSED,10/07/2016,11:46:00,COOLING TOWERS - DOHMH,,BRONX,02387,0032,1085,WASHINGTON AVENUE,,BRONX,10456,NEW YORK,BRONX,1085,WASHINGTON AVENUE,BRONX,10456,NEW YORK,BRONX,01/10/2017,$500.00,20161206N,,,$0.00,$0.00,$0.00,All Terms Met,,AH8D,"COMPL INSPEC NOT CONDUCT,DOC'D ONCE EVERY 90 DAYS WHEN TOWER IN USE1ST",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,10:30:00,BROOKLYN,0193642543,TREY WHITFIELD SCHOOL,$0.00,24RCNY8-03,PAID IN FULL,IN VIOLATION,08/01/2016,11:41:00,COOLING TOWERS - DOHMH,,BROOKLYN,03682,0033,17,HINSDALE STREET,,BROOKLYN,11207,NEW YORK,BROOKLYN,17,HINSDALE STREET,BROOKLYN,11207,NEW YORK,BROOKLYN,12/23/2016,$1000.00,20161221N,,,$1000.00,$1000.00,$0.00,All Terms Met,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,08:30:00,BROOKLYN,0193645156,NEW YORK THERAP ELITIC COMMUNI,$0.00,24RCNY8-03,PAID IN FULL,,08/04/2016,16:49:00,COOLING TOWERS - DOHMH,,BROOKLYN,01542,0009,2071,FULTON STREET,,BROOKLYN,11233,NEW YORK,BROOKLYN,2071,FULTON STREET,BROOKLYN,11233,NEW YORK,,,$1000.00,20161221N,,,$1000.00,$1000.00,$0.00,All Terms Met,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/23/2017,08:30:00,BROOKLYN,0193645183,645 VAN SICLEN ASSOCIATES LLC,$0.00,24RCNY8-04 A,PAID IN FULL,IN VIOLATION,08/04/2016,14:49:00,COOLING TOWERS - DOHMH,,BROOKLYN,04305,0075,645,VAN SICLEN AVENUE,,BROOKLYN,11207,NEW YORK,BROOKLYN,645,VAN SICLEN AVENUE,BROOKLYN,11207,NEW YORK,BROOKLYN,02/23/2017,$500.00,20161221N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/23/2017,08:30:00,BROOKLYN,0193645192,645 VAN SICLEN ASSOCIATES LLC,$0.00,24RCNY8-04 B,PAID IN FULL,IN VIOLATION,08/04/2016,14:49:00,COOLING TOWERS - DOHMH,,BROOKLYN,04305,0075,645,VAN SICLEN AVENUE,,BROOKLYN,11207,NEW YORK,BROOKLYN,645,VAN SICLEN AVENUE,BROOKLYN,11207,NEW YORK,BROOKLYN,02/23/2017,$500.00,20161221N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8D,"COMPL INSPEC NOT CONDUCT,DOC'D ONCE EVERY 90 DAYS WHEN TOWER IN USE1ST",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,08:30:00,BROOKLYN,0193646182,NEW YORK THERAPELITIC COMMUNIT,$0.00,24RCNY8-05 C 3,PAID IN FULL,,08/04/2016,16:49:00,COOLING TOWERS - DOHMH,,BROOKLYN,01542,0009,2071,FULTON STREET,,BROOKLYN,11233,NEW YORK,BROOKLYN,2071,FULTON STREET,BROOKLYN,11233,NEW YORK,,,$500.00,20161221N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8L,NO RECORDS OF ALL CHEMICALS AND BIOCIDES ADDED 1ST,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,10:30:00,BROOKLYN,0193647163,PEOPLES CHOICE,$0.00,24RCNY8-03,HEARING COMPLETED,DISMISSED,08/01/2016,13:31:00,COOLING TOWERS - DOHMH,,BROOKLYN,03523,0026,132,OSBORN STREET,,BROOKLYN,11212,NEW YORK,BROOKLYN,132,OSBORN STREET,BROOKLYN,11212,NEW YORK,BROOKLYN,12/21/2016,$1000.00,20161221N,,,$0.00,$0.00,$0.00,All Terms Met,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,10:30:00,BROOKLYN,0193646164,REIT MANAGEMENT RESEARCH,$0.00,24RCNY8-05 F 2,PAID IN FULL,DEFAULTED,08/30/2016,10:16:00,COOLING TOWERS - DOHMH,,BROOKLYN,05794,0100,6300,8 AVENUE,,BROOKLYN,11220,NEW YORK,BROOKLYN,6300,8 AVENUE,BROOKLYN,11220,NEW YORK,,12/28/2016,$500.00,20161221N,,,$530.00,$530.00,$0.00,All Terms Met,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,10:30:00,BROOKLYN,0193646173,REIT MANAGEMENT RESEARCH,$0.00,24RCNY8-04 A,PAID IN FULL,DEFAULTED,08/30/2016,10:16:00,COOLING TOWERS - DOHMH,,BROOKLYN,05794,0100,6300,8 AVENUE,,BROOKLYN,11220,NEW YORK,BROOKLYN,6300,8 AVENUE,BROOKLYN,11220,NEW YORK,,12/28/2016,$500.00,20161221N,,,$530.00,$530.00,$0.00,All Terms Met,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,10:30:00,QUEENS,0193640664,MEHRAN ENTERPRISES,$0.00,24RCNY8-03,PAID IN FULL,,09/09/2016,10:22:00,COOLING TOWERS - DOHMH,,QUEENS,04974,0027,3702,MAIN STREET,,FLUSHING,11354,NEW YORK,QUEENS,3702,MAIN STREET,FLUSHING,11354,NEW YORK,,,$1000.00,20170112N,,,$1000.00,$1000.00,$0.00,All Terms Met,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,10:30:00,QUEENS,0193640673,MEHRAN ENTERPRISES,$0.00,24RCNY8-05 C 3,PAID IN FULL,,09/09/2016,10:22:00,COOLING TOWERS - DOHMH,,QUEENS,04974,0027,3702,MAIN STREET,,FLUSHING,11354,NEW YORK,QUEENS,3702,MAIN STREET,FLUSHING,11354,NEW YORK,,,$500.00,20170112N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8L,NO RECORDS OF ALL CHEMICALS AND BIOCIDES ADDED 1ST,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2017,10:30:00,BROOKLYN,0193642278,599 RALPH AVENUE DEV LLC,$500.00,24RCNY8-05 F 2,ASSIGNED,,08/05/2016,10:46:00,COOLING TOWERS - DOHMH,,BROOKLYN,01475,0004,599,RALPH AVENUE,,BROOKLYN,11233,NEW YORK,BROOKLYN,599,RALPH AVENUE,BROOKLYN,11233,NEW YORK,,,$500.00,20170118N,,,$500.00,$0.00,$0.00,Penalty Due,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2017,10:30:00,BROOKLYN,0193640756,2505 PITKIN CORP,$0.00,24RCNY8-03,PAID IN FULL,,08/04/2016,11:36:00,COOLING TOWERS - DOHMH,,BROOKLYN,04006,0037,2505,PITKIN AVENUE,,BROOKLYN,11208,NEW YORK,BROOKLYN,2505,PITKIN AVENUE,BROOKLYN,11208,NEW YORK,,,$1000.00,20170111N,,,$1000.00,$1000.00,$0.00,All Terms Met,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/23/2017,10:30:00,BROOKLYN,0193645028,ST REALTY ASSOCIATES LLC,$1030.00,24RCNY8-03,DEFAULTED,DEFAULTED,08/03/2016,12:31:00,COOLING TOWERS - DOHMH,,BROOKLYN,04457,0001,668,LOGAN STREET,,BROOKLYN,11208,NEW YORK,BROOKLYN,668,LOGAN STREET,BROOKLYN,11208,NEW YORK,,03/02/2017,$1000.00,20170111N,,,$1030.00,$0.00,$0.00,Penalty Due,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/23/2017,10:30:00,BROOKLYN,0193645037,ST REALTY ASSOCIATES LLC,$530.00,24RCNY8-05 C 3,DEFAULTED,DEFAULTED,08/03/2016,12:31:00,COOLING TOWERS - DOHMH,,BROOKLYN,04457,0001,668,LOGAN STREET,,BROOKLYN,11208,NEW YORK,BROOKLYN,668,LOGAN STREET,BROOKLYN,11208,NEW YORK,,03/02/2017,$500.00,20170111N,,,$530.00,$0.00,$0.00,Penalty Due,,AH8L,NO RECORDS OF ALL CHEMICALS AND BIOCIDES ADDED 1ST,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/23/2017,08:30:00,BROOKLYN,0193645046,330 BELMONT REALTY,$530.00,24RCNY8-04 A,DEFAULTED,DEFAULTED,08/03/2016,14:09:00,COOLING TOWERS - DOHMH,,BROOKLYN,03752,0002,314,BELMONT AVENUE,,BROOKLYN,11207,NEW YORK,BROOKLYN,314,BELMONT AVENUE,BROOKLYN,11207,NEW YORK,,03/02/2017,$500.00,20170111N,,,$530.00,$0.00,$0.00,Penalty Due,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/23/2017,08:30:00,BROOKLYN,0193645055,330 BELMONT REALTY,$530.00,24RCNY8-05 F 2,DEFAULTED,DEFAULTED,08/03/2016,14:09:00,COOLING TOWERS - DOHMH,,BROOKLYN,03752,0002,314,BELMONT AVENUE,,BROOKLYN,11207,NEW YORK,BROOKLYN,314,BELMONT AVENUE,BROOKLYN,11207,NEW YORK,,03/02/2017,$500.00,20170111N,,,$530.00,$0.00,$0.00,Penalty Due,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2017,10:30:00,BROOKLYN,0193645091,533 BLAKE AVENUE,$2000.00,24RCNY8-03,DEFAULTED,DEFAULTED,08/04/2016,14:29:00,COOLING TOWERS - DOHMH,,BROOKLYN,03767,0001,533,BLAKE AVENUE,,BROOKLYN,11207,NEW YORK,BROOKLYN,533,BLAKE AVENUE,BROOKLYN,11207,NEW YORK,,01/18/2017,$1000.00,20170111N,03/20/2017,,$2000.00,$0.00,$0.00,Penalty Due,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2017,10:30:00,BROOKLYN,0193645100,533 BLAKE AVENUE,$1000.00,24RCNY8-05 C 3,DEFAULTED,DEFAULTED,08/04/2016,14:29:00,COOLING TOWERS - DOHMH,,BROOKLYN,03767,0001,533,BLAKE AVENUE,,BROOKLYN,11207,NEW YORK,BROOKLYN,533,BLAKE AVENUE,BROOKLYN,11207,NEW YORK,,01/18/2017,$500.00,20170111N,03/20/2017,,$1000.00,$0.00,$0.00,Penalty Due,,AH8L,NO RECORDS OF ALL CHEMICALS AND BIOCIDES ADDED 1ST,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2017,08:30:00,BROOKLYN,0193645019,STARRETT CITY ASSOCIATES,$0.00,24RCNY8-03,PAID IN FULL,,08/01/2016,12:51:00,COOLING TOWERS - DOHMH,,BROOKLYN,04452,0085,165,ELMIRA LOOP,,BROOKLYN,11239,NEW YORK,BROOKLYN,165,ELMIRA LOOP,BROOKLYN,11239,NEW YORK,,,$500.00,20170111N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8B,MAINTENANCE PROGRAM AND PLAN INCOMPLETE OR NOT ON PREMISES 1ST OFF,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/18/2017,08:30:00,BROOKLYN,0193642296,FRANK BRUNCHORST LLC,$0.00,24RCNY8-04 A,PAID IN FULL,,08/30/2016,12:15:00,COOLING TOWERS - DOHMH,,BROOKLYN,03125,0007,10,BOGART STREET,,BROOKLYN,11206,NEW YORK,BROOKLYN,10,BOGART STREET,BROOKLYN,11206,NEW YORK,,,$500.00,20170118N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/18/2017,08:30:00,BROOKLYN,0193642314,FRANK BRUNCKHORST LLC,$0.00,24RCNY8-05 F 2,PAID IN FULL,,08/30/2016,12:15:00,COOLING TOWERS - DOHMH,,BROOKLYN,03125,0007,10,BOGART STREET,,BROOKLYN,11206,NEW YORK,BROOKLYN,10,BOGART STREET,BROOKLYN,11206,NEW YORK,,,$500.00,20170118N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/18/2017,08:30:00,BROOKLYN,0193644954,FRANK BRUNCHORST LLC,$0.00,24RCNY8-03,PAID IN FULL,,08/30/2016,08:53:00,COOLING TOWERS - DOHMH,,BROOKLYN,03125,0007,10,BOGART STREET,,BROOKLYN,11206,NEW YORK,BROOKLYN,10,BOGART STREET,BROOKLYN,11206,NEW YORK,,,$1000.00,20170118N,,,$1000.00,$1000.00,$0.00,All Terms Met,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2017,10:30:00,BROOKLYN,0193644981,MAIMONIDES MEDICAL CENTER,$500.00,24RCNY8-04 A,HEARING COMPLETED,IN VIOLATION,09/07/2016,10:00:00,COOLING TOWERS - DOHMH,,BROOKLYN,05631,0014,920,48 STREET,,BROOKLYN,11219,NEW YORK,BROOKLYN,920,48 STREET,BROOKLYN,11219,NEW YORK,BROOKLYN,02/10/2017,$500.00,20170118N,,,$500.00,$0.00,$0.00,Penalty Due,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/23/2017,10:30:00,BROOKLYN,0193645110,GEORGIA COMPANY,$1030.00,24RCNY8-03,DEFAULTED,DEFAULTED,08/04/2016,16:15:00,COOLING TOWERS - DOHMH,,BROOKLYN,03803,0046,565,LIVONIA AVENUE,,BROOKLYN,11207,NEW YORK,BROOKLYN,565,LIVIONIA AVENUE,BROOKLYN,11207,NEW YORK,,03/02/2017,$1000.00,20170111N,,,$1030.00,$0.00,$0.00,Penalty Due,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2017,10:30:00,BROOKLYN,0193645257,599 RALPH AVENUE DEV LLC,$1000.00,24RCNY8-03,ASSIGNED,,08/05/2016,10:46:00,COOLING TOWERS - DOHMH,,BROOKLYN,01475,0004,599,RALPH AVENUE,,BROOKLYN,11233,NEW YORK,BROOKLYN,599,RALPH AVENUE,BROOKLYN,11233,NEW YORK,,,$1000.00,20170118N,,,$1000.00,$0.00,$0.00,Penalty Due,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2017,10:30:00,BROOKLYN,0193646155,MAIMONDES MEDICAL CENTER,$500.00,24RCNY8-05 F 2,HEARING COMPLETED,IN VIOLATION,09/07/2016,10:00:00,COOLING TOWERS - DOHMH,,BROOKLYN,05631,0055,953,49 STREET,,BROOKLYN,11219,NEW YORK,BROOKLYN,953,49 STREET,BROOKLYN,11219,NEW YORK,BROOKLYN,02/10/2017,$500.00,20170118N,,,$500.00,$0.00,$0.00,Penalty Due,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2016,08:30:00,BRONX,0193646540,1887 BATHGATE PROPERTIES LLC,$0.00,24RCNY8-05 C 3,PAID IN FULL,IN VIOLATION,08/08/2016,15:51:00,COOLING TOWERS - DOHMH,,BRONX,02918,0024,1887,BATHGATE AVENUE,,BRONX,10457,NEW YORK,BRONX,1887,BATHGATE AVENUE,BRONX,10457,NEW YORK,BRONX,12/13/2016,$500.00,20161122N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8L,NO RECORDS OF ALL CHEMICALS AND BIOCIDES ADDED 1ST,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,08:30:00,BROOKLYN,0193647172,SPENCER LLC,$0.00,24RCNY8-05 C 3,PAID IN FULL,,08/04/2016,15:00:00,COOLING TOWERS - DOHMH,,BROOKLYN,01431,0054,2023,PACIFIC STREET,,BROOKLYN,11233,NEW YORK,BROOKLYN,2023,PACIFIC STREET,BROOKLYN,11233,NEW YORK,,,$500.00,20161221N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8L,NO RECORDS OF ALL CHEMICALS AND BIOCIDES ADDED 1ST,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/2016,08:30:00,BROOKLYN,0193647190,SPENCER LLC,$0.00,NYC HC161.09 F,PAID IN FULL,,08/04/2016,15:00:00,COOLING TOWERS - DOHMH,,BROOKLYN,01431,0054,2023,PACIFIC STREET,,BROOKLYN,11233,NEW YORK,BROOKLYN,2023,PACIFIC STREET,BROOKLYN,11233,NEW YORK,,,$500.00,20161221N,,,$500.00,$500.00,$0.00,All Terms Met,,AH5A,NO CERTIFICATE OF COMPLETION OF SMALL ANIMAL CARE AND HANDLING COURSE,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2016,08:30:00,BRONX,0193646907,PARKCHESTER SOUTH CONDOMINI,$0.00,24RCNY8-04 A,PAID IN FULL,IN VIOLATION,10/19/2016,13:18:00,COOLING TOWERS - DOHMH,,BRONX,03938,7501,1535,UNIONPORT ROAD,,BRONX,10462,NEW YORK,BRONX,1535,UNIONPORT ROAD,BRONX,10462,NEW YORK,BRONX,12/14/2016,$500.00,20161206N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,08:30:00,QUEENS,0193644808,FLUSHING OFFICE CENTER,$0.00,24RCNY8-03,PAID IN FULL,,09/07/2016,10:54:00,COOLING TOWERS - DOHMH,,QUEENS,,,136-52,30TH AVENUE,,FLUSHING,11354,NEW YORK,QUEENS,136-52 A,39TH AVENUE,FLUSHING,11354,NEW YORK,,,$1000.00,20170112N,,,$1000.00,$1000.00,$0.00,All Terms Met,,AH8A,NO MAINTENANCE PROGRAM AND PLAN 1ST OFF,$1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,08:30:00,QUEENS,0193644817,FLUSHING OFFICE CENTER,$0.00,24RCNY8-04 A,PAID IN FULL,,09/07/2016,10:54:00,COOLING TOWERS - DOHMH,,QUEENS,04980,0024,136-52,39 AVENUE,,FLUSHING,11354,NEW YORK,QUEENS,136-52 A,39TH AVENUE,FLUSHING,11354,NEW YORK,,,$500.00,20170112N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,08:30:00,QUEENS,0193644826,FLUSHING OFFICE CENTER,$0.00,24RCNY8-04 B,PAID IN FULL,,09/07/2016,10:54:00,COOLING TOWERS - DOHMH,,QUEENS,04980,0024,136-52,39 AVENUE,,FLUSHING,11354,NEW YORK,QUEENS,136-52 A,39TH AVENUE,FLUSHING,11354,NEW YORK,,,$500.00,20170112N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8D,"COMPL INSPEC NOT CONDUCT,DOC'D ONCE EVERY 90 DAYS WHEN TOWER IN USE1ST",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,08:30:00,QUEENS,0193644835,FLUSHING OFFICE CENTER,$0.00,24RCNY8-05 C 3,PAID IN FULL,,09/07/2016,10:54:00,COOLING TOWERS - DOHMH,,QUEENS,04980,0024,136-52,39 AVENUE,,FLUSHING,11354,NEW YORK,QUEENS,136-52A,39TH AVENUE,FLUSHING,11354,NEW YORK,,,$500.00,20170112N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8L,NO RECORDS OF ALL CHEMICALS AND BIOCIDES ADDED 1ST,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2017,08:30:00,QUEENS,0193644844,FLUSHING OFFICE CENTER,$0.00,24RCNY8-05 F 2,PAID IN FULL,,09/07/2016,10:54:00,COOLING TOWERS - DOHMH,,QUEENS,04980,0024,136-52,39 AVENUE,,FLUSHING,11354,NEW YORK,QUEENS,136-52A,39TH AVENUE,FLUSHING,11354,NEW YORK,,,$500.00,20170112N,,,$500.00,$500.00,$0.00,All Terms Met,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2017,08:30:00,MANHATTAN,0193647090,TWO BRIDGESET ASSOICATES,$500.00,24RCNY8-04 A,HEARING COMPLETED,IN VIOLATION,09/13/2016,09:29:00,COOLING TOWERS - DOHMH,,MANHATTAN,00248,0015,82,RUTGERS SLIP,,NEW YORK,10002,NEW YORK,MANHATTAN,82,RUTGERS SLIP,NEW YORK,10002,NEW YORK,MANHATTAN,03/13/2017,$500.00,20170120N,,,$500.00,$0.00,$0.00,Penalty Due,,AH8C,"ROUTINE MONIT NOT CONDUCT,DOC'D AT LEAST ONCE WEEK WHEN TOWER IN USE 1",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2017,08:30:00,MANHATTAN,0193647109,TWO BRIDGESET ASSOICATES,$500.00,24RCNY8-04 B,HEARING COMPLETED,IN VIOLATION,09/13/2016,09:29:00,COOLING TOWERS - DOHMH,,MANHATTAN,00248,0015,82,RUTGERS SLIP,,NEW YORK,10002,NEW YORK,MANHATTAN,82,RUTGERS SLIP,NEW YORK,10002,NEW YORK,MANHATTAN,03/13/2017,$500.00,20170120N,,,$500.00,$0.00,$0.00,Penalty Due,,AH8D,"COMPL INSPEC NOT CONDUCT,DOC'D ONCE EVERY 90 DAYS WHEN TOWER IN USE1ST",$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2017,08:30:00,MANHATTAN,0193647118,TWO BRIDGESET ASSOCIATES,$500.00,24RCNY8-05 F 2,HEARING COMPLETED,IN VIOLATION,09/13/2016,09:24:00,COOLING TOWERS - DOHMH,,MANHATTAN,00248,0015,82,RUTGERS SLIP,,NEW YORK,10002,NEW YORK,MANHATTAN,82,RUTGERS SLIP,NEW YORK,10002,NEW YORK,MANHATTAN,03/13/2017,$500.00,20170120N,,,$500.00,$0.00,$0.00,Penalty Due,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2017,08:30:00,MANHATTAN,0193647017,93 BOWERY HOLDINGS LLC,$1000.00,24RCNY8-05 F 2,DEFAULTED,DEFAULTED,09/13/2016,11:26:00,COOLING TOWERS - DOHMH,,MANHATTAN,00303,0015,93,BOWERY,,NEW YORK,10002,NEW YORK,MANHATTAN,93,BOWERY,NEW YORK,10002,NEW YORK,,02/01/2017,$500.00,20170125N,,,$1000.00,$0.00,$0.00,Penalty Due,,AH8R,FAIL TO COLLECT ANALYZE RECORD WEEKLY BIO PROCESS CONTROL INDICATORS 1,$500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
